B08GLPWPX5,Skin Check,{'all'},The Global Melanoma Coalition,Activación gratis,2,5 de 5,"“Alexa, abre Skin Check”","El cáncer de piel es una de las expresiones más comunes de cáncer. Sin embargo, puede ser tratado exitosamente si se detecta temprano, de manera que los médicos recomiendan realizar autorevisiones dermatológicas de forma mensual para buscar lunares sospechosos. 

Alexa puede ayudarte con esto. Símplemente di ""Alexa, abre SkinCheck"" y serás guiado a través de los signos ABCDE del cáncer de piel tipo melanoma, y un procedimiento de siete pasos sobre cómo revisar tu cuerpo. 

Para realizar la revisión dermatológica, vas a necesitar estar delante de un espejo grande y tener un espejo de mano a tu disposición para poder ver las zonas de tu cuerpo de difícil acceso. También necesitarás un peine.

Si encuentras algo que te preocupe, por favor, revísalo con tu médico o dermatólogo, y recuerda que el cáncer de piel es normalmente tratable si se detecta temprano.

Sobre nosotros:
Skin Check ha sido desarrollado por The Global Melanoma Coalition, como parte de un programa global dedicado a crear conciencia sobre el cáncer de piel y la importancia de su detección y tratamiento tempranos.

La Coalición Global de Melanoma (anteriormente, la Coalición Global para la Defensa del Paciente con Melanoma) fue formada en 2014 por la Fundación de Investigación del Melanoma en respuesta a la necesidad global de llevar la voz del paciente al espacio del melanoma. El grupo ha crecido para incluir organizaciones de 27 países diferentes y cuenta con el apoyo entusiasta de sus socios en todo el mundo, así como de las comunidades globales de pacientes, atención médica y farmacéutica. La Coalición Global contra el Melanoma satisface las necesidades vitales de la comunidad mundial de melanoma a través de tres grupos de trabajo, cada uno de los cuales se especializa en un área única que aborda problemas relevantes a nivel mundial para los pacientes con melanoma, que abarcan la concienciación sobre el melanoma, el acceso al tratamiento y el diseño y acceso a ensayos clínicos. Para obtener más información o si tiene preguntas sobre la Coalición Global contra el Melanoma, envíe un correo electrónico a: global@melanoma.org.

La información de esta Skill es proporcionada para fines únicamente informativos y educacionales. No sustituye asesoramiento de un profesional médico, tratamiento o diagnosis. Contacta con tu médico para recibir asesoramiento médico. Si consideras que puedas tener una emergencia médica, por favor, llama a emergencias.",skin check,https://sites.google.com/voxlydigital.com/skin-check-privacy-policy/spanish-alexa-privacy-policy?authuser=0,https://www.euromelanoma.org/intl/privacy-policy,"pañol (ES), español (MX), español (US), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT)",,Recordatorios,Educación y Referencia
B08DTHLN2D,Quién le toca,{'all'},Jesus R,Activación gratis,3,1.8 de 5,"“Alexa, abre quién le toca”","La próxima vez que estés tratando de decidir a quién le toca escoger algo o hacer alguna tarea, solo pídele a Alexa que te ayude. Por ejemplo, si estás tratando de decidir a quién le toca escoger una película en una noche de película, Alexa puede seleccionar al azar el nombre de alguien de la lista. O si estás tratando de decidir quién debe sacar la basura, ¡Alexa también puede ayudar con eso!",quién le toca,,,pañol (MX),,,Juegos y Curiosidades
B08N9HC9B7,Cuántos días faltan para navidad,{'all'},Liz 😎,Activación gratis,1,5 de 5,"“Alexa, abre días para navidad”","Abre la skill y Alexa te dirá automáticamente cuántos días faltan para todos tus eventos próximos. Alexa también puede recordarte la fecha exacta de eventos específicos.
Esta skill se creó usando un Skill Blueprint. Tus solicitudes para esta skill no se comparten con el desarrollador de la skill.",días para navidad,,,pañol (MX),,,Productividad
B0978W3TNS,Sitb,{'all'},Rainner1,Activación gratis,1,3 de 5,"“Alexa, abre mi meditación”,“Alexa, inicia mi meditación”","Empieza tu día con una sencilla oración para decretar tu abundancia y agradecer por lo que tienes.
Esta skill se creó usando un Skill Blueprint.  Tus solicitudes para esta skill no se comparten con el desarrollador de la skill.",mi meditación,,,pañol (MX),,,Productividad
B07SW87VV4,Todo para ganar,{'all'},Raul Lara,Activación gratis,36,3.7 de 5,"“Alexa, abre todo para ganar”","¿Como funciona?
Todo para ganar se trata de un show de TV donde necesitaras contestar cinco preguntas de verdadero o falso para llegar a la prueba final, necesitarás más que tu conocimiento. ¿Estas listo para cumplir el reto?",todo para ganar,,,pañol (MX),,,Juegos y Curiosidades
B0B42MPM3S,Isnow Home,{'all'},"Shenzhen Jike Zhilian Technology Co. , LTD",Activación gratis,0,,"“Alexa, enciende las luces de fondo”,“Alexa, apaga las luces de fondo”","Simplemente puede pedirle a Alexa que controle sus productos Isnow.Después de conectar Alexa a sus productos en unos pocos pasos simples:
1. Descargue la aplicación “Isnow Home” desde Google Play o iOS App Store;
2. Abra la aplicación y registre una nueva cuenta (o inicie sesión si ya se ha registrado);
3. Encienda los dispositivos “Isnow Home” y conéctelos con la aplicación “Isnow Home”;
4. Active la skill “Isnow Home”, se le dirigirá a la página de inicio de sesión, siga las instrucciones en la página para completar el enlace;
5. Dígale a Echo “Alexa, descubre mis dispositivos”. Espere hasta que Alexa confirme que ha encontrado los dispositivos;
6. La configuración ha finalizado. Pruebe sus dispositivos utilizando Echo.
""Alexa, enciende las luces de fondo""
""Alexa, apaga las luces de fondo""
""Alexa, ajusta las luces de fondo al 50%""
""Alexa, aclara las luces de fondo al 50%""
""Alexa, atenúa las luces de fondo al 50%""
""Alexa, pon las luces de fondo en verde""
""Alexa, pon la retroiluminación en blanco frío""",,https://www.miffyai.com/docs/Isnow/es/Privacy.html,,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT)",,,Smart Home
B091TS6VTV,WPBR Marketing Digital,{'all'},VRLIFY,Activación gratis,0,,"“Alexa, abre Agencia Marketing Digital”,“programar una cita”","WPBR es marketing digital en serio. Es una agencia 100% digital que ayuda a empresas, organizaciones y personas a entender y aprovechar mejor la tecnología para hacer mercadotecnia y vender más.",agencia marketing digital,https://wpbr.mx/diplomado/privacidad.html,https://wpbr.mx/contacto/,pañol (MX),,Nombre completoNúmero de celularDirección de correo electrónico,Social
B0BFBFP7BV,Chequia en 30 minutos,{'all'},Cesky rozhlas,Activación gratis,0,,"“Alexa, ¿cuáles son las noticias (del día)?”,“Alexa, pon el resumen de noticias.”","Las últimas noticias de la República Checa en español para estar al día de lo que sucede en el país. Tras el breve boletín diario, se profundiza en diversos temas de actualidad política, económica, cultural, deportiva, científica o social en Chequia, antes de pasar a reportajes y entrevistas sobre historia, viajes, nuestro minicurso de checo o los testimonios de los integrantes de la comunidad latinoamericana o española en la República Checa. Ajuste la aplicación de Alexa para poder escuchar el podcast Chequia en 30 minutos de Radio Praga Internacional.",,,,pañol (MX),,,Noticias
B09TWQHT71,UNIR Interacción Persona Ordenador,{'all'},Casa,Activación gratis,0,,"“Alexa abre UNIR interacción”,“Alexa lanza UNIR Interacción”,“Alexa inicia UNIR interacción”","Skill que te ayudará a preparar la asignatura de Interacción Persona Ordenador del Grado en Ingeniería Informática qué se imparte en UNIR. Para preparar la asignatura Alexa te  puede contar los contenidos de los 9 temas de la asignatura, puede evaluar tus conocimientos adquiridos haciéndote preguntas de esos temas (tiene 44 preguntas)  pudiendo orientarte en aquellas preguntas que no sepas responder y puedes pedirle que te repase temas o conceptos.

La skill tiene como objetivo ser tu entrenador personal formativo y experimentar con los algoritmos de inteligencia artificial, la interfaz de voz como medio de transmisión de contenidos y con la adaptación de las metodologías ágiles que proponemos cómo nuevas herramientas que ayuden y mejoren la adquisición de los conocimientos de las asignaturas que se imparten en los distintos estudios de UNIR. 

Otro objetivo que perseguimos es ser un experimento en el plan de Investigación del doctorado "" Análisis del potencial didáctico de las distintas formas de los Agentes Conversacionales para la mejora de los procesos en una universidad online "". Este doctorado parte de la hipótesis de que se puede crear distintos tipos de agente conversacional orientado al proceso educativo de tal forma que se obtengan mejoras medibles referentes a optimización de procesos universitarios, tanto organizativos como educativos.
 
Volviendo al objetivo formativo, la didáctica que seguiremos es: 
1.- Te transmitiré de una forma estructurada y lineal todos los contenidos de cada uno de los temas de la asignatura. 
2.- Aunque nadie mejor que tú sabe el siguiente paso a dar, siempre te propondré en qué dirección darlo, dentro del guion formativo de la asignatura. 
3.- Durante la transmisión de las píldoras de un tema, podrás pedirme que te haga preguntas sobre el contenido de ese tema o los temas anteriores. Mientras que no me respondas correctamente todas las preguntas de un tema, no lo daremos por finalizado, ya que necesito verificar que te he comunicado los conocimientos y los has adquirido. 
4.- En todo momento sabrás el ritmo formativo que llevas y, a ese ritmo, siempre podrás saber cuándo te habré transmitido todos los conocimientos del curso. Una de mis metas es que tengas una formación continua ágil sin perder de vista el objetivo de que recibas todos los conocimientos con calidad. 
5.- Te iré recomendando los temas a tratar en cada momento oportuno, con la intención de motivar tu participación y con ello aumentar tu velocidad formativa. 
6.- En cualquier momento, cuando a ti te parezca oportuno, puedo volver a repetirte la información de un tema por el que ya hayamos pasado o de un tema que todavía no hemos empezado pero tienes curiosidad de saber de qué se trata. 
7.- Si cuando te transmita un conocimiento, si has podido escucharlo bien o te apetece escucharlo otra vez, solo tienes que pedirme que te lo repita. Cada uno de estos pasos los podrás activar charlando conmigo en tu propio lenguaje. 

Espero que lo consigamos manteniendo una conversación con un lenguaje natural.",unir interacción,https://www.unir.net/politica-de-privacidad/,,"pañol (ES), español (MX), español (US)",,,Educación y Referencia
B07ZVF7HTV,Inventos de la historia,{'all'},Daniel Flores-Martin,Activación gratis,17,4.2 de 5,"“Alexa, abre inventos de la historia”","¿Quieres saber algunos de los inventos que marcaron la historia de la humanidad? Ahora Alexa puede contarte algunos de los inventos más importantes que cambiaron la historia. Desde el descubrimiento del fuego, hasta la invención de internet. ¡Navega por nuestra historia y aprende un poco más sobre ella!

La información ha sido recopilada de los portales ""unprofesor.com"", ""lifeder.com"" y el diario ""20minutos"".

El icono de la skill ha sido creado a partir de iconos gratuitos procedentes del portal ""flaticon"".",inventos de la historia,,,"pañol (ES), español (MX)",,,Noticias
B08VWWB9YV,Noticias de América TV,{'all'},Compañia Peruana de Radiodifusión,Activación gratis,0,,"“Alexa, ¿cuáles son las noticias (del día)?”,“Alexa, pon el resumen de noticias.”","En América Noticias encontrarás noticias de actualidad, política, internacionales, salud, tecnología, estilo de vida y redes",,https://www.americatv.com.pe/politicas-privacidad,https://www.americatv.com.pe/terminos-condiciones,pañol (MX),,,Noticias
B07Z46L7BK,chistes cortos,{'all'},CleverApp,Activación gratis,0,,"“Alexa, abre chistes cortos.”,“Alexa, chistes cortos.”,“Alexa, pon chistes cortos.”","Di ""Alexa, abre chistes cortos"" y podrás disfrutar y divertirte con esta colección de chistes.",chistes cortos,,,"pañol (ES), español (MX)",,,Curiosidades y Humor
B07VRTNJC6,Collingwood Smart Home,{'all'},Arnoo,Activación gratis,0,,"“Alexa, enciende la luz del dormitorio.”,“Alexa, apaga la luz del dormitorio.”","¿Alguna vez has deseado encender las luces por la noche usando tu voz como control? Ahora todo te resultará mucho más fácil; simplemente pídele a Alexa que te ayude mediante un comando.
Cuando utilices la skill de COLLINGWOOD y Alexa, podrás disfrutar de la flexibilidad y conveniencia del control por voz.. Es muy sencillo empezar a usarlo. Simplemente pulsa el botón de ""Enlazar"" en la aplicación de Alexa para vincular tu cuenta de  COLLINGWOOD y di ""Alexa, descubre dispositivos"".
Con la skill de hogar inteligente de COLLINGWOOD, podrás añadir un dispositivo, crear escenas de luz o crear ajustes personalizados para habitaciones.

Y los dispositivos conectados, como interruptores inteligentes de atenuación de luz, interruptores, puentes y puertas de enlace tomarán el control de la iluminación. Crea fácilmente ambientes personalizados o escenas, como Relax, Cena, Ver la TV, entre otras muchas. Crea Habitaciones para un control grupal, como Aseo, Cocina o Comedor, entre otras.

Tras añadir un dispositivo nuevo o crear una Escena o Habitación, simplemente pídele a Echo ""descubrir dispositivos"" para que funcionen con el dispositivo de Alexa. Aquí tienes algunos ejemplos de comandos de voz para los dispositivos de hogar inteligente de Collingwood en tres sencillos pasos:
1.     Descubrir dispositivo
2.     Configurar
3.     Usar
Nota: actualmente la skill de COLLINGWOOD para Alexa se puede utilizar para controlar interruptores, interrupter de atenuación de la luz, puentes y puertas de enlace de Collingwood. Para ver una lista de más dispositivos compatibles, visita www.collingwoodlighting.com o ponte en contacto con Collingwood.",,https://leedarson-rom-update-oregon-s3-bucket.s3.us-west-2.amazonaws.com/ANDROID/lds/Privacy_Policy_Collingwood_Spanish.htm,,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (GB), inglés (US)",,,Smart Home
B08YRLC34G,Quién le toca,{'all'},Rubén Darío Gaxiola Casales,Activación gratis,1,3 de 5,"“Alexa, abre quién le toca”","La próxima vez que estés tratando de decidir a quién le toca escoger algo o hacer alguna tarea, solo pídele a Alexa que te ayude. Por ejemplo, si estás tratando de decidir a quién le toca escoger una película en una noche de película, Alexa puede seleccionar al azar el nombre de alguien de la lista. O si estás tratando de decidir quién debe sacar la basura, ¡Alexa también puede ayudar con eso!",quién le toca,,,pañol (MX),,,Juegos y Curiosidades
B07P9RMXGP,Reforma noticias,{'all'},Grupo REFORMA,Activación gratis,58,2.6 de 5,"“Alexa, ¿cuáles son las noticias (del día)?”,“Alexa, pon el resumen de noticias.”",De lunes a sábado por la mañana podrás escuchar el resumen con la información más importante publicada en Grupo Reforma,,,,pañol (MX),,,Noticias
B097RKMPSZ,Gozadera FM,{'all'},FastCast DWC-LLC,Activación gratis,0,,"“Alexa, abre gozadera f. m.”,“Alexa, iniciar gozadera f. m.”,“Alexa, jugar gozadera f. m.”","Cadena de radio musical especializada en Reggaetón y Electro Latino, además de algunos estilos Urbanos y Latinos.
Nacida en Agosto de 2015 en muy poco tiempo se ha convertido en el numero 1 de las emisoras musicales del genero urbano en España consiguiendo más de 800.000 oyentes certificados a través de sus postes de FM y a través de www.gozadera.es y las aplicaciones para Android e iOS.",gozadera f. m.,https://fastcast4u.com/privacy,https://fastcast4u.com/tos,"pañol (ES), español (MX), español (US)",,,Música y Audio
B07S6P46QC,Conociendo Durango,{'all'},detrozamel trozo,Activación gratis,1,1 de 5,"“Alexa, inicia conociendo durango”","En esta skill aprenderás datos interesantes de diversos temas que llevaron a Durango a ser lo que es hoy en día, de forma aleatoria escucharas datos o sucesos importantes recabados cuidadosamente y respaldados verídicamente, para iniciar di: ''Alexa, inicia conociendo durango', y empezara a darte información breve-mente por lapsos donde al terminar cada refrán podrás decir ''otra, siguiente o continua'' para seguir escuchando datos interesantes. Para reiniciar solo di: '' reinicia, vuelve a empezar, comienza de nuevo o reiniciar'', para pedir ayuda di: ''ayuda o Ayúdame'', para detener o salir de la aplicación solo di: ''para, detente o cancela'', esperamos la disfrutes tanto como nosotros.",conociendo durango,,,pañol (MX),,,Juegos y Curiosidades
B07NPVRM88,Tablas de multiplicar,{'all'},MoquitoSoft,Activación gratis,319,4.4 de 5,"“Alexa, abre Tablas de multiplicar y pregúntame la tabla del 7”,“Pregúntame las tablas”,“Pregúntame la tabla del 8”","Este skill te permitirá practicar las tablas multiplicación, preguntándote las tablas una por una o de manera aleatoria.",tablas de multiplicar,,,pañol (MX),,,Niños
B084V56QBC,MAGNUM MRC,{'all'},MAGNUM Heating Group B.V.,Activación gratis,0,,"“Alexa, enciende el termostato”","Si tienes algún problema al usar esta skill, puedes contactarnos con el correo electrónico :info@magnumheatinggroup.com
Amazon Alexa y el termostato inteligente WiFi Magnum MRC trabajan juntos para ayudarte a controlar los electrodomésticos de forma fácil y agradable.
Simplemente puede pedirle a Alexa que configure y consulte la temperatura del termostato. 
No es necesario ir al interruptor para ajustar el termostato, simplemente hable con Alexa en su Amazon Echo, Echo Dot, Amazon Tap o Echo Show. 
Después de conectar a Alexa a sus productos MAGNUM Smart en unos pocos pasos sencillos:
(1). Descargue nuestra aplicación ""Calor MAGNUM"" en el mercado de aplicaciones para androides o ios;
(2). Registra una cuenta en la aplicación ""MAGNUM Calor"";
(3). Necesita tener al menos un termostato WiFi inteligente MAGNUM MRC a mano;
(4). Configure estos dispositivos en nuestra aplicación ""Calor MAGNUM"" y cambie el nombre apropiado para sus dispositivos que se usarán en las habilidades de ""MAGNUM MRC"";
(5). Descargue la skill ""Alexa"" de Amazon desde el mercado de aplicaciones de android, ios o Amazon;
(6). Configurar Eco con la skill ""Alexa"";
(7). Buscar la habilidad ""MAGNUM MRC"" en la categoría de skills de ""Alexa"";
(8). Haz clic en activar la skill de ""MAGNUM MRC"", y te llevará a la página de acceso de Magnum;
(9). Introduce el nombre de usuario y la contraseña de tu cuenta de Calor MAGNUM, y serás redirigido a la página de éxito;
(10). Ahora toda la configuración ha terminado. 
Puedes disfrutar del control por voz en tus dispositivos domésticos como estos:
""Alexa, ¿cuál es la temperatura del termostato?""
""Alexa, ajusta el termostato a 20 grados.""",,https://www.magnumheating.es/Pol%C3%ADtica+de+Privacidad,,"emán (DE), español (ES), español (MX), español (US), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US)",,,Smart Home
B08MVBS2FZ,Zen atmosfera,{'all'},Sis,Activación gratis,1,4 de 5,"“alexa, abre zen atmósfera”,“quiero el océano”,“Alexa, pregúntale a zen atmosfera  abre el océano”","Esta skill propone 4 tipos de transmisión de sonido:
- el sonido del océano
- el sonido del campo con el canto de los pájaros
- el sonido de una selva tropical con una cascada
- una música de relajación

Para acceder directamente a un sonido sin que se lo solicite el mensaje de bienvenida, tiene un atajo al iniciar la skill. Por ejemplo, para escuchar el océano, diga:
""Alexa, pregúntale a zen atmosfera  abre el océano""

Por lo tanto, puede usar las siguientes oraciones cuando desee un acceso directo a un sonido específico
""Alexa, pregúntale a zen atmosfera  abre el océano""
""Alexa, pregúntale a zen atmosfera  abre el campo""
""Alexa, pregúntale a zen atmosfera  abre la selva tropical""
""Alexa, pregúntale a zen atmosfera  abre una música zen""",zen atmósfera,,,"pañol (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US)",,,Música y Audio
B08SBQY637,Edificios,{'all'},UPAEP,Activación gratis,0,,"“Alexa abre edificios de mi universidad”,“Alexa inicia los edificios de mi universidad”,“Alexa lanza edificios de mi universidad”","Esta skill servirá para poder conocer el nombre, la letra y la ubicación de cada edificio de la Universidad Popular Autónoma del Estado de Puebla",edificios de mi universidad,,,pañol (MX),,,Local
B07PGKK416,Enciende por red (Wake on Lan),{'all'},Oscar Penelo,Activación gratis,90,2.4 de 5,"“Alexa, enciende la televisión”,“Alexa, enciende el ordenador”,“Alexa, enciende el server”","*PRIMERO DE TODO SE HAN DE AÑADIR LOS DISPOSITIVOS EN LA WEB HTTPS://WWW.WOLSKILL.COM
Esta skill solo permite ENCENDER dispositivos compatibles con la tecnología ""wake on lan"".

Enciende dispositivos de tu red a través de la tecnología Wake on Lan (WoL). Añade tus dispositivos (con un nombre y su dirección MAC) en la web HTTPS://WWW.WOLSKILL.COM , activa la Skill y busca tus dispositivos! 
Para encender tu dispositivo solo has de decir: ""Alexa, enciende <nombre del dispositivo>""
Si el dispositivo se encuentra en la red de uno de tus dispositivos compatibles con WoL se encenderá inmediatamente.",,http://wolprivacy.oscarpenelo.com/,https://d6676sxs87zhr.cloudfront.net/en/wol_en.html,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), portugués (BR)",,,Smart Home
B08FTGYRGR,Banco Accendo,{'all'},Atomicompany,Activación gratis,0,,"“Alexa lanza banco accendo”,“Alexa abre banco accendo”","Este skill puede proporcionar información general del Banco, intercambiar valores a los clientes que tienen acceso, la forma en que funcionan algunos procedimientos, las tasas de interés para los inversores e incluso cómo consumir las API para conectarse al banco.",banco accendo,https://www.accendo.com.mx/aviso_de_privacidad,https://www.accendo.com.mx/transparencia/terminos_y_condiciones,pañol (MX),,,Productividad
B07S94LLYQ,Mi Peso,{'all'},Desarroyo,Activación gratis,36,2.8 de 5,"“Alexa, abre Mi Peso y dime cómo estoy”,“Calcula mi IMC”,“Quiero saber qué es IMC”","El Índice de Masa Corporal (IMC) es el resultado de la relación entre tu peso y tu estatura, es uno de los métodos más utilizados y prácticos para identificar el grado de riesgo asociado con la obesidad. Tu salud es una razón de peso, ¡te invitamos a calcular el tuyo!

Esta Skill no proporciona asesoramiento médico, y tiene únicamente fines informativos y educativos, y no es un sustituto del asesoramiento, tratamiento o diagnóstico médico profesional. Llame a su médico para recibir asesoramiento médico.",mi peso,,,pañol (MX),,,Salud y Bienestar
B08GTV3CDC,LaZonaCubana Radio,{'all'},Online Radio,Activación gratis,0,,"“Alexa, empieza radio la zona cubana”,“Alexa, abre radio la zona cubana”,“Alexa, pregúntale a radio la zona cubana que canción es esta”","Se trata de una estación de radio en línea tocando su música favorita. Género de la música: Latin, Bachata, Latin Dance, Latin Pop, Latin Rap/Hip-Hop, Latin Rock, Merengue, Reggaeton, Salsa, Tropicali y Metal.",radio la zona cubana,https://radio.co/terms/alexa,https://radio.co/terms/alexa,"pañol (ES), español (MX), español (US)",,,Música y Audio
B0BJ2MTLV6,Radio Hora,{'all'},https://www.radiohora.com/,Activación gratis,0,,"“Alexa, abre Radio Hora”,“Alexa, reproduce Radio Hora”,“Alexa, incia Radio Hora”","Vuelve Radio Hora, minuto a minuto e informando más y mejor en menos tiempo. 📻Desde 1972, con la #horaexacta #minutoaminuto⏰ 06:00 a 07:00 en @decisionradio 102.1 FM-Madrid🎙Creador: Enrique Dausá 🎤Dirige: @gerardoquintana_",radio hora,https://www.radiohora.com/privacidad/,https://www.radiohora.com/aviso-legal/,"pañol (ES), español (MX), español (US)",,,
B087TG6HX7,Arenti,{'all'},Arenti,Activación gratis,4,3.9 de 5,"“Alexa, muestra la cámara”,“Alexa, oculta el timbre”,“Alexa, detente”","Arenti es un desarrollador líder de soluciones de seguridad para el hogar más seguras, fáciles e inteligentes, hemos actualizado nuestros últimos modelos para que funcionen con Alexa.
Con Arenti Skill, puedes recostarte en tu sofá y ver videos en vivo desde cámaras Arenti en dispositivos Amazon Alexa, por ejemplo, Echo Show y Echo Spot ...

Para comenzar, siga los pasos a continuación:
1. Instale la aplicación Arenti desde App Store y Google Play, conecte la cámara a la aplicación Arenti, manténgala en línea y funcionando.
2. Busque Arenti Skill en la aplicación Alexa, haga clic en ""Habilitar skill"" para vincular su cámara con la cuenta de Alexa, luego busque su cámara.
3. El nombre de usuario es la dirección de correo electrónico / número de teléfono en la APLICACIÓN Arenti.
4.No utilice el llenado automático, ingrese la información manualmente.
5. Seleccione el país.
6.Si el inicio de sesión falló, reinicie la aplicación Alexa y habilite la skill nuevamente.
7. Pruebe comandos de voz como ""Alexa, muestra la sala de estar"" para obtener videos en vivo y comprobar que todo está bien en tu dulce hogar.

Los siguientes modelos son compatibles con Alexa:
Modelos Arenti:
Cámara interior IN1
Cámara de batería GO1


Modelos Laxihub:
Mini cámara para interiores M1
Cámara PT interior P1
Cámara tipo bala para exteriores O1
Cámara F1 Floodlight
Timbre con video B1

Cualquier pregunta, no dude en contactarnos en support@arenti.com.",,https://apis-eu-frankfurt.arenti.net/privacy/,http://apis.meari.com.cn/img/39/Alexa_en.html,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), japonés (JP), portugués (BR)",,,Smart Home
B0B1952PVB,fuerzamusical.com,{'all'},Online Radio,Activación gratis,0,,"“Alexa, empieza fuerza musical”,“Alexa, abre fuerza musical”,“Alexa, pregúntale a fuerza musical que canción es esta”","TRASMITIENDO DESDE EL INLAND EMPIRE EN CALIFORNIA ESTADOS UNIDOS  PARA TODO EL MUNDO CON LO MEJOR DE TU MUSICA REGIONAL, CUMBIAS Y GRUPERAS",fuerza musical,https://radio.co/terms/alexa,https://radio.co/terms/alexa,"pañol (ES), español (MX), español (US)",,,Música y Audio
B07RY2DKM2,Conociendo Puebla,{'all'},"Cactus, Diseño Y Mercadotecnia",Activación gratis,3,3.2 de 5,"“Alexa, abre conociendo Puebla”","Es una skill diseñada para que conozcas datos curiosos acerca de la hermosa ciudad de Puebla, deslumbrantes curiosidades acerca de uno de los mejores destinos turísticos de México.",conociendo puebla,,,pañol (MX),,,Juegos y Curiosidades
B08V9GDNG1,DASPI,{'all'},Daspi Italy S.L.,Activación gratis,0,,"“Alexa, enciende la luz del salón”","DASPI ofrece la experiencia más completa de hogar inteligente controlado por voz con Alexa. Controle la iluminación y otros dispositivos de su hogar sin usar las manos. Simplemente dígalo, y DASPI obedecerá.
Aquí está una guía paso a paso:
1. Descargue la aplicación DASPI desde Google Play o iOS App Store.
2. Abra la aplicación y registre una nueva cuenta (o inicie sesión si ya se ha registrado).
3. Encienda los dispositivos DASPI y conéctelos con la aplicación DASPI.
4. IMPORTANTE: Puede renombrar los dispositivos en la aplicación DASPI. Por ejemplo, si usted renombra una bombilla inteligente como “Luz del Salón”, entonces Echo aprenderá el nuevo nombre después de que haya buscado dispositivos en el Paso 9.
5. Descargue la aplicación de Amazon Alexa desde Google Play o iOS App Store, y conecte Echo con la aplicación Alexa.
6. Busque ""DASPI"" en la tienda de skills de Alexa.
7. Active la skill ""DASPI"". Abra la aplicación ""DASPI"", haga clic en Más servicio, elija ""Alexa"". Enlace con el código de verificación, copie el código, coloque el código en la página de inicio de sesión ；
8. Dígale a Echo “Alexa, descubre mis dispositivos”. Espere hasta que Alexa confirme que ha encontrado los dispositivos.
9. La configuración ha finalizado. Pruebe sus dispositivos utilizando Echo.
Aquí están los comandos de voz de los que dispone DASPI:
Luces:
* Alexa, enciende la luz del salón
* Alexa, apaga la luz del salón",,https://images.tuyacn.com/smart/docs/Daspi_Privacy_Policy_ES.html,,"emán (DE), español (ES), español (MX), español (US), francés (CA), francés (FR), inglés (AU), inglés (CA), inglés (GB), inglés (IN), inglés (US), italiano (IT), portugués (BR)",,,Smart Home
B08168GF6B,Imitación,{'all'},Ati,Activación gratis,56,3.7 de 5,“Alexa abre juego imitación”,Juego de imitación de animales y cosas. Juego muy divertido para toda la familia.,juego imitación,,,pañol (MX),,,Juegos y Curiosidades
B07TFMN66S,Esgrima Biblico,{'all'},Multi Target Solutions,Activación gratis,27,4.1 de 5,"“Alexa, abre Esgrima Biblico”",Esgríma Biblico es un juego en el que puedes poner a prueba tus conocimientos biblicos y la vez aprender mas. Al fin de cada pregunta tendras una referencia biblica para consultar el tema de la pregunta.,esgrima biblico,,,"pañol (MX), español (US)",,,Juegos y Curiosidades
B07ZRN65KY,Curiosidades sobre gatos,{'all'},-hylo-,Activación gratis,8,4 de 5,"“Alexa, abre curiosidades sobre gatos.”","Cosas que no sabias sobre los gatos, mucha información divertida sobre nuestras mascotas",curiosidades sobre gatos,,,"pañol (ES), español (MX)",,,Estilo de Vida
